蜜月旅行,[日] 吉本芭娜娜, 上海译文出版社,7.7,2763 
每夜一个骇故事,王雨辰, 陕西师范大学出版社,8.3,2761 
妳是我學生又怎樣,田畈, 禾马,7.9,2757 
我亲爱的甜橙树,(巴西)若泽•毛罗•德瓦斯康塞洛斯, 天天出版社,9.1,2757 
家庭日记,[日] 森友治, 中国摄影出版社,8.8,2755 
驻京办主任,王晓方, 作家出版社,7,2754 
卡尔维诺文集（第四卷）,[意大利] 卡尔维诺, 译林出版社,8.9,2753 
夏达短篇漫画集(共2册),夏达, 广东新世纪出版社,8.2,2753 
忧伤的老板,左小祖咒, 上海人民出版社,7.3,2750 
土耳其手绘旅行,张佩瑜 图文, 江西教育出版社,8.3,2750 
女人明白要趁早之三观易碎,王潇, 北京联合出版公司,7.7,2748 
起风了,(日)堀辰雄, 新星出版社,7.3,2748 
暗店街,[法] 帕特里克·莫迪亚诺, 上海文艺出版社,7.6,2747 
坂本ですが? 1,佐野菜見, エンターブレイン,9.1,2746 
人间（上卷）,蔡骏, 河南文艺出版社,7.4,2743 
龙族Ⅳ,江南, 长江出版社,7,2741 
来自新世界 （上下）,[日] 贵志祐介, 上海译文出版社,9,2738 
爱的觉醒,[印度] 克里希那穆提, 深圳报业集团出版社,8.7,2738 
绝对小孩2,朱德庸, 现代出版社,8.5,2738 
睡不着：Tango一日一画,Tango, 中信出版社,8.9,2735 
秒速五厘米,[日] 新海诚, 上海译文出版社,8.3,2735 
宠物公墓,（美）斯蒂芬·金, 上海译文出版社,7.8,2734 
九州志,江南 等, 新世界出版社,8.3,2734 
在不安的世界安静的活,王欣, 北京十月文艺出版社,8,2733 
谈美,朱光潜, 广西师范大学出版社,8.9,2732 
反脆弱,[美]纳西姆•尼古拉斯•塔勒布, 中信出版社,8.3,2731 
朝三暮四,孙睿, 北京出版社,7.2,2731 
星座宫神话,冬木琉璃香,None,8,2726 
我的爱如此麻辣,张小娴, 北京十月文艺出版社,7.3,2725 
荷马史诗·伊利亚特,荷马, 人民文学出版社,8.9,2724 
首届全国新概念作文大赛获奖作品选（全二册）,None, 作家出版社,8.1,2723 
迷藏,[加] 亦舒, 新世界出版社,7.3,2723 
关于方文山的素颜韵脚诗,方文山, 作家出版社,7.5,2722 
岛・陆眼（Vol.02),郭敬明, 春风文艺出版社,7.1,2722 
香港味道1,欧阳应霁, 生活·读书·新知三联书店,8,2721 
长安幻夜(1)(2),韩露（编绘）, 新世纪出版社,8.6,2721 
阿甘正传,[美] 温斯顿·葛鲁姆, 人民文学出版社,8.5,2721 
中国，少了一味药,慕容雪村, 中国和平出版社,7.8,2720 
北京娃娃,春树, 远方出版社,6.4,2720 
陪你到最后,[荷兰] 瑞·科伦, 长江文艺出版社,7.6,2716 
史玉柱自述,优米网, 同心出版社,8,2714 
大数据,涂子沛, 广西师范大学出版社,7.5,2713 
放弃你，下辈子吧,桩桩, 江苏文艺出版社,6.8,2712 
荷马史诗·奥德赛,[古希腊] 荷马, 人民文学出版社,8.8,2710 
你是最好的自己,杨杨, 湖南文艺出版社,7.3,2708 
催眠师手记,高铭, 中信出版社,7.6,2707 
怒江之战,袖里乾坤, 文化艺术出版社,7.1,2707 
痴情司,亦舒, 新世界出版社,7,2705 
流星花园,神尾葉子, 玉皇朝集团有限公司,8.1,2705 
喧哗与骚动,(美)威廉﹒福克纳, 上海译文出版社,8.7,2704 
盛夏光年,王紀堯, 春天出版國際文化有限公司,7.6,2703 
李尔王,[英] 莎士比亚, 商务印书馆,8.4,2703 
超越自己·创造自己·肯定自己,刘墉, 重庆出版社,8.1,2698 
一个人去跑步,高木直子, 译林出版社,8.6,2695 
思凡,公子欢喜, 龙马,8.1,2693 
遇见一些人，流泪,韩梅梅, 北方妇女儿童出版社,7.8,2693 
汉字书法之美,蒋勋, 广西师范大学出版社,8.6,2691 
失乐园 IV：魔法失灵了,几米, 现代出版社,8.5,2691 
玉观音,海岩, 群众出版社,7.7,2691 
敦煌,[日]井上靖, 北京十月文艺出版社,8,2691 
鬧學記,三毛, 皇冠出版社,8.7,2689 
鲤·来不及,张悦然 主编, 上海文艺出版社,7.6,2689 
唐人故事,王小波, 中国档案出版社,8.9,2686 
逃避自由,[美] 埃里希·弗罗姆, 国际文化出版公司,8.9,2685 
胡雪岩（全三册）,高阳, 生活·读书·新知三联书店,8.7,2684 
麦肯锡方法,（美）埃森・M・拉塞尔, 华夏出版社,7.7,2684 
天若有情,亦舒, 南海出版公司,7.3,2684 
守脑如玉,咪蒙, 江苏文艺出版社,7.4,2683 
元气糖,殳俏, 江苏文艺出版社,7.5,2680 
深河,远藤周作, 南海出版公司,8.6,2679 
羊脂球,Guy De Maupassant, 译林出版社,8.2,2679 
沙丘,[美] 弗兰克·赫伯特, 四川科学技术出版社,8.7,2678 
当我们聊起日本时,房远, 京华出版,7.4,2676 
昨日之旅,[奥地利]茨威格, 上海译文出版社,8.4,2675 
和我们的女儿谈话,王朔, 人民文学出版社,7.9,2674 
迷宫馆的诱惑,绫辻行人, 珠海出版社,7.5,2671 
与我长跑十年的女友嫁人了,李海波, 江苏文艺出版社,7.7,2670 
宇宙奇趣全集,伊塔洛·卡尔维诺, 译林出版社,8.7,2670 
冯唐诗百首,冯唐, 湖南人民出版社,7.1,2669 
苏丝黄的世界,苏丝黄, 文汇出版社,7.1,2668 
岛,郭敬明, 春风文艺出版社,7.3,2668 
人月神话,[美] 弗雷德里克·布鲁克斯, 清华大学出版社,8.4,2667 
生化保姆,郑渊洁, 学苑出版社,8.1,2666 
卡夫卡中短篇小说选,[奥] 卡夫卡 著, 人民文学出版社,8.7,2666 
给青年艺术家的信,蒋勋, 生活·读书·新知三联书店,8.6,2663 
九三年,[法]雨果, 上海译文出版社,8.7,2663 
她们谋生亦谋爱,闫红, 天津教育出版社,7.2,2661 
花间十六声,孟晖, 生活·读书·新知三联书店,8.1,2660 
上课记,王小妮, 中国华侨出版社,8,2660 
天堂之吻 (Vol. 2),矢澤愛, 玉皇朝出版集團,9.1,2658 
理想丰满,冯仑, 文化艺术出版社,7.7,2654 
东京日和,[日] 荒木经惟, 重庆大学出版社/楚尘文化,8.2,2652 
裸猿,德斯蒙德·莫利斯, 复旦大学出版社,8.6,2651 
记事本圆梦计划,熊谷正寿, 同心出版社,7.5,2650 
寡人有疾,苗炜, 湖南文艺出版社,7.3,2649 
搜神记Ⅱ·大荒惊变,树下野狐, 辽宁教育出版社,8.6,2648 
只为爱,长着翅膀的大灰狼, 文化艺术出版社,7.7,2644 
让爱点亮,慕容引刀, 上海人民出版社,9,2643 
你的灯亮着吗?,(美国)唐纳德・高斯等著, 清华大学出版社,8.1,2641 
分手清单,[英] 麦克·盖尔, 二十一世纪出版社,7.2,2641 
耶路撒冷三千年,[英]西蒙•蒙蒂菲奥里, 民主与建设出版社,7.9,2640 
惶然录,[葡萄牙]费尔南多·佩索阿, 上海文艺出版社,9,2637 
手机,刘震云, 长江文艺出版社,7.7,2635 
无缘社会,日本NHK特别节目录制组, 上海译文出版社,8.4,2632 
重遇未知的自己,张德芬 著, 湖南文艺出版社,7.8,2632 
如果一切重来,(法)马克·李维, 湖南文艺出版社,7.4,2632 
丝之屋,[英]安东尼·赫洛维兹, 译林出版社,7.9,2631 
想念,张小娴, 北京十月文艺出版社,7.6,2631 
即兴判断,木心, 广西师范大学出版社,8.4,2630 
柔福帝姬,米兰Lady, 新世界出版社,7.8,2629 
黄雀记,苏童, 作家出版社,7.4,2628 
老师的提包,[日] 川上弘美, 南海出版公司,7.7,2628 
浮生若梦1,缪娟, 湖南文艺出版社,8.7,2625 
必然,凯文·凯利, 电子工业出版社,8.5,2624 
中国在梁庄,梁鸿, 江苏人民出版社,8,2623 
郭敬明音乐小说迷藏(CD),None,None,7,2623 
浮生物语,裟椤双树, 长江出版社,7.8,2621 
恶之花,[法] 夏尔·波德莱尔, 广西师范大学出版社,8.6,2619 
岁朝清供,汪曾祺, 生活·读书·新知三联书店,9.1,2618 
声息,夏茗悠, 新世界,7.4,2618 
冰是睡着的水,刘猛, 大众文艺出版社,7.7,2617 
时间的形状,汪洁, 新星出版社,8.7,2617 
怪谈,[日] 小泉八云, 陕西人民出版社,7.6,2617 
伊藤潤二恐怖漫畫精選【2】,伊藤潤二, 東立,8.8,2615 
xxxHOLiC(01),CLAMP, 東立,8.6,2614 
飞往巴黎的末班机,[日] 渡边淳一, 文汇出版社,7.4,2614 
灵魂的事,史铁生, 百花文艺出版社,9,2611 
婆娑罗,田村由美, 光文社,9.1,2608 
晨昏,辛夷坞, 江苏文艺出版社,6.5,2608 
活着就为改变世界,[美] 杰弗里·扬, 中信出版社,7.1,2606 
坏小孩,紫金陈, 浦睿文化/湖南文艺出版社,8,2606 
人生不设限,Nick Vujicic, 天津社会科学出版社,8.3,2606 
魅生·涅槃卷,楚惜刀, 新世界出版社,8.8,2606 
台湾念真情,吴念真, 译林出版社,7.7,2605 
衣香鬓影2·千秋素光同,寐语者, 花山文艺出版社,8.3,2605 
玛格丽特小镇,[美] 加·泽文, 江苏凤凰文艺出版社,7.3,2603 
单行道,[德] 瓦尔特·本雅明, 江苏人民出版社,8,2602 
丧家狗,李零, 山西人民出版社,8.1,2600 
老女孩,柏邦妮, 中信出版社,7,2600 
过于喧嚣的孤独 底层的珍珠,[捷] 博·赫拉巴尔, 中国青年出版社,8.7,2599 
胡适口述自传,胡适 口述, 广西师范大学出版社,8.4,2598 
人间,李锐, 长江文艺出版社,8.5,2595 
秘密花园（2册）,[美] 弗朗西丝·霍奇森·伯内特, 中国社会科学出版社,8.5,2595 
喜福会,谭恩美, 上海译文出版社,8.3,2593 
铳梦,木城幸人, 東立,9.1,2592 
无心法师 第一卷,尼罗, 长江出版社,8.2,2592 
恋之风景,几米, 现代出版社,8.4,2592 
我讲个故事，你可别当真啊,囧叔, 湖南文艺出版社,7.5,2591 
太子妃升职记,鲜橙, 万卷出版公司,6.9,2589 
列侬回忆,[美] 扬·温纳, 广西师范大学出版社,8,2586 
富爸爸财务自由之路,"Robert T.;Lechter, Sharon L. Kiyosaki", 世界图书出版公司,8.2,2586 
世界一初恋    ~小野寺律の場合~,中村 春菊, 角川グループパブリッシング,9,2584 
子夜,茅盾, 人民文学出版社,7.3,2584 
子猫絮语,[日] 莫莉蓟野, 南海出版公司,9.1,2581 
世界与你无关,丁丁张, 中信出版社,6.9,2580 
凡人修仙传（1-10）,忘语, 太白文艺出版社,7.7,2579 
观看之道,[英] 约翰·伯格, 广西师范大学出版社,8.3,2578 
欢乐颂  第一季,阿耐, 四川文艺出版社,7.4,2577 
传奇(上下),张爱玲, 经济日报出版社,9,2576 
鸟人计划,[日] 东野圭吾, 南海出版公司,6.7,2576 
思念里的流浪狗,张小娴, 天津人民出版社,7.8,2576 
西洋骨董洋果子店,吉永史, 天下,8.4,2574 
魚2,伊藤潤二, 東立,8.8,2570 
寻找时间的人,[爱尔兰] 凯特·汤普森, 南海出版公司,7.3,2570 
多余的素材,陈丹青, 广西师范大学出版社,8,2569 
大设计,[英] 斯蒂芬·霍金, 湖南科学技术出版社,8,2568 
沙僧日记,林长治, 湖南文艺出版社,7.1,2567 
织田信长——菊与刀,山冈庄八, 重庆出版社,8.3,2566 
Java编程思想 （第4版）,[美] Bruce Eckel, 机械工业出版社,9.1,2563 
赴宴者,严歌苓, 陕西师范大学出版社,7.1,2563 
香港味道2,欧阳应霁, 生活·读书·新知三联书店,8.1,2562 
宫本武藏·剑与禅（上下）,[日] 吉川英治, 重庆出版社,8.4,2561 
神奇动物在哪里,[英] 纽特·斯卡曼, 人民文学出版社,8.1,2561 
闇之聲,伊藤潤二, 東立,8.6,2560 
张看（上下）,张爱玲, 经济日报出版社,8.7,2560 
浮光,渥丹, 云南人民出版社,8.5,2560 
第十一根手指,秦明, 湖南文艺出版社,7.4,2559 
不伦与南美,[日] 吉本芭娜娜, 上海译文出版社,7.5,2559 
袭击面包店,村上春树, 南海出版公司,7.3,2558 
情人无泪,张小娴, 南海出版公司,7.7,2558 
淘氣小親親01,多田 薰, 東立,9,2556 
雪地殺機,東野圭吾, 林白出版社,7,2554 
世说新语,<南朝宋>刘义庆 著, 山西古籍出版社,9,2553 
我的灵魂骑在纸背上,三毛, 哈尔滨出版社,8.7,2550 
失踪HOLIDAY,(日)乙一, 译林出版社,7.8,2546 
剩者为王Ⅱ,落落, 长江文艺出版社,7.3,2546 
归途,蓝淋, 威向,8.4,2545 
格林童话,格林兄弟, 上海译文出版社,8.8,2545 
七色花,(苏)卡泰耶夫, 少年儿童出版社,8.7,2544 
生命的重建,露易丝·海, 中国宇航出版社,8.2,2542 
MONSTER-怪物-01,浦沢直樹, 東立,9.4,2540 
人頭氣球,伊藤潤二, 東立,9,2536 
魔鬼搭讪学,魔鬼咨询师, 长江文艺出版社,7.1,2536 
黑猫馆手记,绫辻行人, 珠海出版社,7.5,2534 
务虚笔记,史铁生, 南海出版公司,8.8,2533 
古都,川端康成, 北京出版社,8.6,2532 
阴阳师·凤凰卷,[日] 梦枕貘, 南海出版公司,8.7,2531 
盗墓笔记之2：怒海潜沙,南派三叔, 普天出版社,8.2,2528 
你只是看起来很努力,李尚龙, 中国友谊出版公司,6.4,2528 
六弄咖啡馆,藤井树, 汕头大学出版社,7.7,2526 
爱伦·坡短篇小说集,（美）爱伦・坡, 人民文学出版社,8.7,2526 
黑暗精灵三部曲,[美] R.A. 萨尔瓦多, 龙门书局,8.9,2525 
眩晕,[日] 岛田庄司, 新星出版社,7.6,2525 
姑洗徵舞,藤萍, 新星出版社,8,2525 
醒世恒言（上下）,冯梦龙, 人民文学出版社,8,2524 
贼猫,天下霸唱, 安徽文艺出版社,7,2519 
邮差,[智利] 安东尼奥·斯卡尔梅达, 重庆出版社,7.6,2518 
黎明之街,(日)东野圭吾, 南海出版公司,7.2,2517 
午门囧事Ⅲ·午门篇,影照, 花山文艺,7.8,2517 
一个人漂泊的日子2,高木直子, 当代世界出版社,8.8,2517 
后来我们都哭了,夏七夕, 春风文艺出版社,7.1,2516 
最后的耍猴人,马宏杰, 浙江人民出版社,8.8,2515 
时间之墟,宝树, 长江文艺出版社,7.4,2515 
哑舍,玄色, 长江出版社,7.7,2515 
纸牌屋,迈克尔·道布斯, 百花洲文艺出版社,8.1,2509 
阿特拉斯耸耸肩（上下）,安·兰德, 重庆出版社,8.8,2508 
停车暂借问,钟晓阳, 新星出版社,8.2,2508 
希区柯克悬念故事集,（美）希区柯克, 中央编译出版社,8.9,2506 
秋,巴金, 人民文学出版社,8.1,2506 
九人,(美) 杰弗里·图宾, 上海三联书店,8.6,2504 
失明症漫记,(葡)若泽·萨拉马戈, 南海出版公司,9.1,2503 
纳兰词典评,苏缨, 陕西师范大学出版社,7.6,2500 
无价,[美] 威廉·庞德斯通, 华文出版社,8,2498 
浮生取义,吴飞, 中国人民大学出版社,8.5,2498 
少年丞相世外客,小佚, 河南文艺出版社,7.4,2498 
半生为人,徐晓, 同心出版社,8.3,2496 
青铜葵花,曹文轩, 江苏少年儿童出版社,8.8,2495 
不可抗力 上,藍淋, 鮮歡,7.9,2494 
奥汀的祝福,天籁纸鸢, 文化艺术出版社,8,2493 
老子他说,南怀瑾, 复旦大学出版社,8.7,2493 
古墓之谜,（英）阿加莎·克里斯蒂, 人民文学出版社,7.7,2493 
闲情偶寄,(清)李渔, 上海古籍出版社,8.5,2492 
人骨拼图,[美] 杰夫里·迪弗, 新星出版社,8.4,2491 
姥姥语录,倪萍, 中华书局,8.5,2491 
新月集·飞鸟集,[印] 泰戈尔, 北京十月文艺出版社,9,2491 
太和舞,藤萍, 新星出版社,8,2490 
秦俑 满洲国妖艳——川岛芳子,李碧华, 花城出版社,7.8,2486 
想得美,韩寒, 浙江文艺出版社,7.3,2485 
坦白书,马良, 湖南文艺出版社,8.2,2484 
超越时空,"[美] 加来道雄（Kaku, M）", 上海科技教育出版社,9,2484 
东京塔,江国香织, 青岛出版社,7.2,2484 
爱的流放地,(日)渡边淳一, 文化艺术出版社,7.1,2483 
我是钱,郑渊洁, 学苑出版社,8.5,2481 
爸爸，我们去哪儿？,[法] 让-路易·傅尼叶, 人民文学出版社,8.5,2479 
我在伊朗长大1,[伊朗] 玛赞·莎塔碧, 生活·读书·新知三联,9.2,2478 
邻居太太的情人,亦舒, 新世界出版社,6.9,2476 
是谁嗯嗯在我的头上,（德）霍尔茨瓦特, 河北教育出版社,8.6,2475 
像一块滚石,[美] 鲍勃·迪伦, 江苏人民出版社,8.3,2475 
麒麟之翼,(日)东野圭吾, 南海出版公司,7.6,2474 
日本蜡烛图技术,（美）史蒂夫.尼森, 地震出版社,8.9,2472 
这些道理没有人告诉过你,杨萃先, 群言出版社,8.1,2472 
我的妈妈是精灵,陈丹燕, 春风文艺出版社,8.8,2472 
真希望我20几岁就知道的事,[美] 蒂娜·齐莉格, 陕西师范大学出版社,7.4,2471 
交往与空间,[丹麦] 扬·盖尔, 中国建筑工业出版社,8.7,2470 
47楼207,孔庆东, 中国友谊出版公司,7.7,2468 
特别的一天,吴念真, 江苏文艺出版社,7.9,2467 
一首朋克救地球,[日] 伊坂幸太郎, 译林出版社,7.7,2465 
杯雪·夜雨打金荷,小椴, 新世界出版社,8.7,2463 
经济学的思维方式（第11版）,[美] 保罗·海恩, 世界图书出版公司,8.7,2461 
纽约纽约,罗川真理茂, 大然出版社,8.9,2460 
蒋介石与现代中国,[美] 陶涵, 中信出版社,8.6,2459 
我的100件时尚单品,[美] 尼娜·加西亚, 中信出版社,7.5,2459 
设计模式,[美] Erich Gamma, 机械工业出版社,9.1,2458 
好吗好的,大冰, 湖南文艺出版社,6.6,2456 
李敖有话说,李敖, 中国友谊出版公司,7.6,2454 
嘉莉妹妹,[美] 德莱塞, 上海译文出版社,7.3,2454 
甲骨碎,那多, 万卷出版公司,7.3,2451 
阴阳师·生成姬,[日] 梦枕貘, 南海出版公司,8.6,2450 
绿红妆之军营穿越,金子, 百花文艺出版社,7.9,2449 
尼罗河女儿（第2部上下）,细川容智子, 中国电影出版社,8.3,2449 
文艺风象·A梦,落落主编, 长江文艺出版社,8.1,2449 
鱼丽之宴,木心, 广西师范大学出版社,8.5,2447 
家,[日] 无印良品, 广西师范大学出版社,7.8,2446 
关于上班这件事,朱德庸, 中信出版社,7.9,2446 
北回归线,亨利・米勒, 中国人民大学出版社,7.8,2446 
微光世界,小皇(绘), 长江文艺出版社,8.2,2444 
盗墓笔记：吴邪的盗墓笔记,南派三叔, 万卷,7.9,2443 
布鲁特斯的心脏,[日]东野圭吾, 南海出版公司,7,2442 
我妈妈,(英)安东尼·布朗, 河北教育出版社,8.8,2442 
耳洞,笙离, 宁夏人民出版社,7.3,2442 
改变心理学的40项研究,〔美〕Roger R Hock著, 中国轻工业出版社,8.8,2441 
食品真相大揭秘,安部司, 天津教育出版社,8.1,2440 
门外汉的京都,舒国治, 广西师范大学出版社,7.8,2439 
第二届全国新概念作文大赛获奖作品选,韩寒等, 作家出版社,7.8,2439 
闲话中国人,易中天, 上海文艺出版社,7.5,2439 
晓说,高晓松, 北京联合出版公司,7.2,2438 
七喜,韩寒, 万卷出版公司,6.3,2438 
人间是剧场,宗萨蒋扬钦哲仁波切, 新星出版社,9,2437 
极品家丁 1,禹岩, 广西人民出版社,7.6,2437 
离别之音,(日)青山七惠, 南海出版公司,7.8,2437 
革命时期的爱情,王小波, 上海锦绣文章出版社,8.4,2436 
万物既聪慧又奇妙,[英] 吉米·哈利, 中国城市出版社,9.2,2435 
爱你就像爱生病,庄雅婷, 北方文艺出版社,7.1,2433 
乌龙院(1-6),敖幼祥, 北方妇女儿童出版社,8.4,2433 
必须犯规的游戏,宁航一, 山东文艺出版社,7.6,2432 
建筑家安藤忠雄,[日] 安藤忠雄, 中信出版社,8.9,2430 
对照记,张爱玲, 北京十月文艺出版社,8.2,2430 
深入理解计算机系统,Randal E.Bryant, 中国电力出版社,9.5,2429 
生存手册,(英)约翰・怀斯曼, 华文出版社,8.7,2427 
帷幕,[捷克] 米兰·昆德拉, 上海译文出版社,8.3,2427 
百变小红帽,[美] 凯瑟琳·奥兰丝汀, 生活·读书·新知三联书店,7.5,2427 
我爸爸,[英国]安东尼·布朗, 河北教育出版社,8.8,2425 
韩国漫画血型书,（韩）朴东宣, 中国铁道出版社,8.2,2425 
高智商犯罪,紫金陈, 同心出版社,7.6,2423 
一个人私奔,王迪诗, 现代出版社,6.9,2420 
梦想家彼得,[英] 伊恩·麦克尤恩, 南京大学出版社,8.3,2419 
作茧自缚,飘阿兮, 国际文化出版公司,7.2,2418 
俗话说,东东枪, 新星出版社,7.4,2418 
中国的男人和女人,易中天, 上海文艺出版社,7.4,2416 
黄金时代白银时代,王小波, 中国青年出版社,9.1,2414 
雪,[土] 奥尔罕·帕慕克, 上海人民出版社,8.4,2412 
日瓦戈医生,〔苏〕鲍里斯·帕斯捷尔纳克, 人民文学出版社,8.6,2411 
幸福之路,贝特兰・罗素, 陕西师范大学出版社,8.9,2410 
相逢,张小娴, 北京出版社出版集团，北京十月文艺出版社,8,2406 
伊藤潤二恐怖漫畫精選【7】,伊藤潤二, 東立,8.9,2405 
硬派健身,斌卡, 湖南文艺出版社,7.9,2405 
岁月与性情,周国平, 长江文艺出版社,7.8,2405 
失乐园-奇迹迷路了,幾米, 现代出版社,8.5,2404 
大师和玛格丽特,[俄] 布尔加科夫, 人民文学出版社,9,2404 
人在欧洲,龙应台, 三联书店,8.2,2403 
让我去那花花世界,苗炜, 安徽教育出版社,7.1,2402 
以箭为翅,简媜, 江苏文艺出版社,8.9,2401 
我可以咬一口吗,[美] 莉兹·克里莫, 天津人民出版社,8.9,2400 
执子之手，将子拖走,天下无病, 中国文联出版公司,7.1,2399 
神经漫游者,[美] 威廉·吉布森, 江苏文艺出版社,8,2399 
香椿树街故事,苏童, 上海人民出版社,8.4,2399 
谁的等待，恰逢花开,长着翅膀的大灰狼, 武汉出版社,7.4,2399 
迟爱 下,蓝淋, 鲜欢文化,8.4,2398 
我读2,梁文道, 湖南文艺出版社,7.5,2397 
月都花落，沧海花开,君子以泽, 湖南文艺出版社,7.7,2396 
灵魂有香气的女子,李筱懿, 江苏文艺出版社,7.3,2396 
大卫，不可以,[美]大卫·香农, 河北教育出版社,8.8,2395 
乌鸦的拇指,[日] 道尾秀介, 新星出版社,7.8,2395 
红楼梦魇,张爱玲, 北京十月文艺出版社,8.2,2395 
都柏林人,[爱尔兰] 詹姆斯·乔伊斯, 上海译文出版社,8.6,2395 
建筑空间组合论,彭一刚, 中国建筑工业出版社,8.1,2392 
阴阳师·龙笛卷,（日）梦枕貘, 南海出版公司,8.7,2391 
沉香如屑《中》,苏寞, 藍襪子出版社/喵喵屋出版社,8.3,2389 
当我足够好，才会遇见你,Lydia, 湖南文艺出版社,6.9,2388 
深夜食堂 08,[日] 安倍夜郎, 湖南文艺出版社,9.1,2387 
Cipher 1,成田 美名子, 白泉社,8.8,2386 
莎士比亚喜剧悲剧集,莎士比亚, 译林出版社,8.9,2386 
说谎者的扑克牌,[美] 迈克尔·刘易斯, 中信出版社,8.1,2386 
婚礼的成员,[美] 卡森·麦卡勒斯, 上海三联书店,8.4,2386 
绝爱-BRONZE-,尾崎南, 日本集英社-台湾东立,8.7,2384 
阴阳师·付丧神卷,[日] 梦枕貘, 南海出版公司,8.6,2382 
忏悔录,[古罗马] 奥古斯丁(S. Aureli Augustini), 商务印书馆,8.5,2380 
剑桥简明金庸武侠史,新垣平, 长江文艺出版社,8,2379 
十宅论,[日] 隈研吾, 上海人民出版社,7.7,2378 
生命之书,〔印度〕克里希那穆提著, 译林出版社,8.8,2377 
谈谈方法,[法] 笛卡尔, 商务印书馆,8.6,2377 
我的前半生,（香港）亦舒, 海天出版社,8.4,2377 
好想回到小时候,丁一晨, 湖南文艺出版社,8.1,2376 
好兆头,（英）尼尔·盖曼, 四川科学技术出版社,8.7,2374 
萍踪侠影录,梁羽生, 广东旅游出版社,8,2373 
饕餮娘子,佟婕, 重庆出版社,8.4,2373 
莎乐美,[英]奥斯卡·王尔德, 吉林出版集团有限责任公司,8.8,2373 
街道的美学,[日] 芦原义信, 百花文艺出版社,8.6,2373 
星尘,[英] 尼尔·盖曼, 人民文学出版社,8.2,2373 
爱你是最好的时光Ⅱ,匪我思存, 新世界出版社,6.4,2372 
首席女法医1,[美] 帕特丽夏·康薇尔, 南海出版公司,7,2372 
一人食,蔡雅妮, 江苏文艺出版社,6.5,2371 
斗破苍穹 1,天蚕土豆, 湖北少年儿童出版社,7.1,2371 
麦克白,[英] 莎士比亚, 中国国际广播出版社,8.4,2371 
未央·沉浮（全两册）,瞬间倾城, 重庆出版社,7.5,2366 
基地前传2·迈向基地（上下）,（美）艾萨克·阿西莫夫, 天地出版社,9,2366 
从卡夫卡到昆德拉,吴晓东, 生活·读书·新知三联书店,8.7,2362 
最美遇见你,顾西爵, 春风文艺出版社,7.5,2361 
飞翔的猫,寂地, 黑龙江美术出版社,8.5,2360 
天堂之吻 (Vol. 3),矢澤愛, 玉皇朝出版集團,9.1,2359 
漩渦2,伊藤潤二, 東立,9.2,2359 
羽·赤炎之曈,沧月, 文化艺术出版社,8,2358 
葵花走失在1890 & 黑猫不睡,张悦然 著, 古吴轩出版社,7.7,2358 
革命之路,[美] 理查德·耶茨, 重庆出版社,8.7,2356 
迷津,萧凯茵, 长江文艺出版社,7.2,2356 
奇石,[美] 彼得·海斯勒, 上海译文出版社,7.6,2353 
基地续集1·基地边缘（上下）,（美）艾萨克·阿西莫夫, 天地出版社,8.9,2353 
寻常放荡,欧阳应霁, 三联书店,7.4,2353 
最后一颗子弹留给我,刘猛, 大众文艺出版社,8,2350 
中国建筑史,梁思成, 百花文艺出版社,8.8,2350 
用洗脸盆吃羊肉饭,[日] 石田裕辅, 上海译文出版社,7.9,2350 
どうしても触れたくない,ヨネダコウ, 大洋図書,9.1,2348 
拜伦 雪莱 济慈 抒情诗精选集,G.G.拜伦, 当代世界出版社,8.7,2348 
女人这东西,渡边淳一, 作家出版社,6.8,2348 
决策与判断,斯科特·普劳斯, 人民邮电出版社,8.5,2346 
隐蔽的秩序,吴思, 海南出版社,8.7,2345 
小丫林晓梅,秦文君, 作家出版社,8.2,2344 
赖声川的创意学,赖声川, 中信出版社,7.8,2341 
他，来自火星,饭卡, 辽宁教育出版社,7.9,2340 
殘酷的童話,由貴香織里, 東立出版社,8.1,2339 
阿衰on line之一,猫小乐, 云南教育出版社,8.3,2339 
灌篮高手（全31卷）,[日] 井上雄彦, 长春出版社,9.8,2338 
金粉世家（上下）,张恨水, 北岳文艺出版社,8.1,2338 
龙日一，你死定了,小妮子, 北岳文艺出版社,6.2,2338 
镜·辟天1,沧月, 新世界出版社,8.3,2337 
楚辞,屈原, 山西古籍出版社,9,2337 
只剩一个角落的繁华,陈文茜, 中信出版社,7.7,2336 
我爱这哭不出来的浪漫,严明, 广西师范大学出版社,7.9,2335 
坏事多磨,那只狐狸, 北方妇女儿童出版社,7.9,2332 
伊甸樱桃,慕容雪村, 中信出版社,7.3,2332 
GON,田中政志,None,9.1,2331 
糖衣,饶雪漫, 作家出版社,6.6,2331 
人间六道之修罗道,步非烟, 二十一世纪出版社,8,2331 
幸福的方法,（以）泰勒•本-沙哈尔, 当代中国出版社,8.2,2330 
心扉的信,（香港）亦舒, 海天出版社,7.8,2330 
冷血,杜鲁门·卡波特, 南海出版社,8.6,2329 
搜神记Ⅲ·灵山十巫,树下野狐, 辽宁教育出版社,8.6,2329 
什么都没有发生,陈冠中, 春风文艺出版社,7.8,2326 
寂静,hansey, 长江文艺出版社,8.1,2324 
金蔷薇,[俄]康·帕乌斯托夫斯基, 上海译文出版社,9,2324 
轻断食,[英]麦克尔•莫斯利 医学博士 Dr. Michael Mosley, 广东科技出版社,7,2322 
